,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_gt,altimetry_gt_errors,gravimetry_gt,gravimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_annual_variability,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,1999.75,2000.75,33537.7888,south_asia_west,9.970397530538596,8.56682890442313,0.2981830074235171,0.2555423569263,0.2472492858589166,0.2446012330372063,8.267317747096909,8.196571846827041,,,,,,0.3491167289881176,0.328213396588852,11.673477313980273,10.999911170673288
1,2000.75,2001.75,33416.944,south_asia_west,-5.796932059258175,7.316753810107963,-0.1739948208553305,0.2184523825932987,-0.2124236690383942,0.2446012330372063,-7.077254202972962,8.193786517905062,,,,,,-0.1355659726722668,0.1933965429095173,-4.516609915543387,6.476397873083327
2,2001.75,2002.75,33296.0992,south_asia_west,0.4017160269764652,7.160942908493299,0.0121012614408779,0.2139675323337742,-0.02646706033172,0.2446012330372063,-0.8786061167383219,8.18625974149,,,,,,0.0506695832134759,0.1721768525052536,1.6820381706912526,5.762907397129666
3,2002.75,2003.75,33175.2544,south_asia_west,-15.530794413712853,7.441490542365732,-0.469552601070542,0.2211371549799163,-0.5082614125308678,0.2446012330372063,-16.811116557427642,8.229182996090046,,,,,,-0.4308437896102162,0.2052389198398858,-14.250472269998061,6.905649068465147
4,2003.75,2004.75,33054.4096,south_asia_west,-13.587694668118973,6.901955052202309,-0.4123074825498324,0.2052283070006383,-0.3713119951786841,0.1725778830920955,-12.23667828169536,5.808031130626153,,,,,,-0.4533029699209808,0.2122209188905815,-14.938711054542585,7.141628327886881
5,2004.75,2005.75,32933.5648,south_asia_west,10.804128896891267,6.387537469394169,0.3290454246037544,0.1901753079434345,0.3542469621277783,0.1725778830920955,11.631615436591018,5.8049221416019074,,,,,,0.3038438870797305,0.1457040749014603,9.976642357191512,4.90176946708682
6,2005.75,2006.75,32812.72,south_asia_west,-26.87114080213856,6.654625900977102,-0.8213886807468601,0.1947448618476136,-0.7960943293762003,0.1725778830920955,-26.043654262438807,5.92068954550497,,,,,,-0.8466830321175198,0.168122964825018,-27.69862734183831,5.794557712759254
7,2006.75,2007.75,32691.8752,south_asia_west,-17.517130958789096,6.404531807705646,-0.5374375245452357,0.1895689432119854,-0.5120496731592415,0.1725778830920955,-16.689644419089348,5.8356872305656795,,,,,,-0.56282537593123,0.1425083273335476,-18.344617498488848,4.85676715094509
8,2007.75,2008.75,32571.0304,south_asia_west,-22.03549280770524,6.504355055615498,-0.6785722751439934,0.1915410475981854,-0.6530902299365113,0.1725778830920955,-21.208006268005487,5.872251161229195,,,,,,-0.7040543203514756,0.1526924297318338,-22.86297934740499,5.236502805696176
9,2008.75,2009.75,32450.1856,south_asia_west,15.63683654406626,7.026831415296125,0.4833219878006595,0.2086574326562346,0.4275663797363274,0.2446012330372063,13.832984553627611,8.215308718333185,,,,,,0.5390775958649916,0.1437642020023115,17.440688534504908,4.889785820057962
