,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_gt,altimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_gt,gravimetry_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors
0,2000.25,2001.25,29389.27085,southern_andes,17.453056281100935,39.663654681159485,0.5956450260181001,1.351502731431817,,,,,,,,,0.6472331765059937,0.3293168908035076,18.964645994058184,9.708808937363973
1,2001.25,2002.25,29336.29865,southern_andes,-30.81239673686088,39.409626332500096,-1.053476869791824,1.342145349277091,,,,,,,,,-1.0018887193039303,0.2885205713410237,-29.30353156351542,8.591258775435483
2,2002.25,2003.25,29283.32645,southern_andes,-1.359679993329048,31.117677298391182,-0.0465715979903915,1.0605605608377235,,,,,-0.1685592926350966,0.9785342405118036,-4.921168862037372,28.71194667872039,-0.0422290018108945,0.3246621566572655,-1.2328958287490068,9.526018620481105
3,2003.25,2004.25,29230.35425,southern_andes,-39.95156930460699,30.44433421032493,-1.3708963058011086,1.035378003170781,,,,,-1.4026860265848329,0.8765894464183608,-40.878006430223785,25.800843985788372,-1.4567516834825929,0.2887929071657776,-42.45362365919263,8.73522238995161
4,2004.25,2005.25,29177.38205,southern_andes,-43.01067829367914,30.46409855252615,-1.4785458995437009,1.0356973285922322,,,,,-2.001589932873962,0.8800939177730381,-58.22595071636075,25.98617803650052,-1.073146964678648,0.2826490486679561,-31.217684127274087,8.438736600559206
5,2005.25,2006.25,29124.40985,southern_andes,1.957161497532504,30.376573222795564,0.0674022464177397,1.035299162552127,,,,,0.6747414345968117,0.8761319316791674,19.59249174572259,25.724994696375653,-0.6575820402265405,0.2890505582390834,-19.094233783008285,8.534516878671706
6,2006.25,2007.25,29071.43765,southern_andes,-22.50695118411192,30.385908315752225,-0.7765242118922571,1.0349122204690346,,,,,-1.206246329878605,0.8759374123944736,-34.96211302469838,25.76001095547571,-0.4644471923711174,0.2840542710010115,-13.461641151950294,8.361489704973428
7,2007.25,2008.25,29018.46545,southern_andes,-42.17583998944267,30.417161604087276,-1.457787225414606,1.0341934537132966,,,,,-2.34463278277724,0.8749367439279999,-67.83353246375883,25.894352004689715,-0.6885867665171806,0.2765683567222907,-19.921786099625503,8.175619694970987
8,2008.25,2009.25,28965.49325,southern_andes,-24.482103987977823,30.404664285165243,-0.8477594733134217,1.0354217630625997,,,,,-1.2701852563594394,0.876565880804192,-36.681167841920875,25.784379488231057,-0.5429787887326123,0.2894911558342899,-15.680465494607876,8.52998461996048
9,2009.25,2010.25,28912.52105,southern_andes,19.43670080684776,30.39184959885845,0.6742817871963329,1.0352954790967972,,,,,1.4876423149569171,0.8802544096439715,42.88245527682441,25.916139266828928,-0.2567238390294597,0.2761866279475932,-7.400265799776138,8.111955747586489
10,2010.25,2011.25,28859.54885,southern_andes,-44.459186927124925,30.43295997873332,-1.5451719656594256,1.0344555687715575,,,,,-2.2760626401001094,0.8765249882858963,-65.48908252478618,25.925485345347457,-0.93192638968395,0.2754581691691259,-26.814290242185027,8.192587356496679
11,2011.25,2012.25,28806.57665,southern_andes,-71.54836887609063,25.800247059072472,-2.491224859086392,0.8708385499552603,-2.853962942330973,0.7900481791160027,-81.96626354775314,23.540078916004116,-3.0671138746962585,0.9849476366507804,-88.08799177293912,29.2327683805263,-1.5525977602319452,0.2767851026114539,-44.59085130757963,8.421560109443014
12,2012.25,2013.25,28753.60445,southern_andes,-9.759237227128205,24.606460410879237,-0.3404304685785894,0.8384807021247135,-0.252490760358401,0.3460966065503499,-7.238239392273328,10.161168386843272,0.0916091106286916,0.9819663102595936,2.6261898546405886,28.811890906460725,-0.8604097560060586,0.2984597786502261,-24.665662143751867,8.843440163236277
13,2013.25,2014.25,28700.63225,southern_andes,-2.0295012863530197,24.57859234750425,-0.0709255494078906,0.8376886707513767,-0.4302557196171147,0.3507002831060448,-12.311565348643349,10.308193131860563,0.5394657013733164,0.9737211629992027,15.436557686484061,28.580096994485555,-0.3219866299798739,0.3000785473941307,-9.213496196899778,8.816562138432676
14,2014.25,2015.25,28647.66005,southern_andes,-2.839188831901799,24.61697580755798,-0.099405397265099,0.8389900573752994,-0.4990696876966033,0.3563435279675777,-14.254287218128784,10.47963692913931,1.2412938611078408,0.9819945216606696,35.45348406150383,28.866899506237704,-1.0404403652065344,0.2991903096325201,-29.716763339080437,8.903315252620688
15,2015.25,2016.25,28594.68785,southern_andes,-58.59736119495517,24.841541509562447,-2.055405624638781,0.8407484433866493,-1.1530123058606074,0.4206107839510954,-32.87111689237291,12.449982239980152,-3.973603436713463,0.9696077095857588,-113.28307806277117,29.00736440124687,-1.0396011313422728,0.3005643158328111,-29.637888629721424,8.94241236229658
16,2016.25,2017.25,28541.71565,southern_andes,-59.88708275747476,25.925549997152547,-2.1045435862335307,0.8776899248989599,-3.0491278978982352,0.8331047540574977,-86.76625941796678,24.82588558232298,-2.0563704184521345,0.9826595983728365,-58.51626273526874,28.980006169614754,-1.2081324423502215,0.3450260358542334,-34.37872611918874,10.2682104217247
17,2017.25,2018.25,28488.74345,southern_andes,-31.06411163875642,22.96909342920485,-1.0936805425137912,0.781048442057355,-0.689468650684491,0.3681034348697315,-19.58316921964963,10.844711327705456,-1.3230703773037296,0.2929737021264708,-37.579534707664756,8.79902010793949,-1.2685025995531531,0.3386240321712052,-36.02963098895488,10.097470509023744
18,2018.25,2019.25,28435.77125,southern_andes,-38.40283046316066,23.182583365200102,-1.3545750273969,0.7874016840662403,-1.2811871454627817,0.4403015124286812,-36.32224996302968,13.045789839782222,-1.6006103073653943,0.2929737021264708,-45.378044794952636,8.890450981887467,-1.1819276293625238,0.3820780563588618,-33.508196631499686,11.334946902589907
19,2019.25,2020.25,28382.79905,southern_andes,-18.707812818625538,26.34581551231756,-0.6611083389264112,0.897360778692019,0.9960816020486972,0.4957733687320306,28.186769196505193,14.614457304243164,-1.6459988932041696,1.303493072173518,-46.57790165486935,38.3162577389855,-1.3334077256237615,0.3848270083647155,-37.732305997512476,11.447629866523318
20,2020.25,2021.25,28329.82685,southern_andes,-40.20692008924375,34.02758992659006,-1.4235139527739713,1.1577139421635407,,,,,-1.5245991181095633,1.305645662061111,-43.0620541446115,38.36903364694154,-1.4400738859035875,0.4693353339159971,-40.67465270733872,13.920000388982647
21,2021.25,2022.25,28276.85465,southern_andes,-30.072574771642294,41.46284526739532,-1.0667050609722923,1.4122210369108936,,,,,-1.1797131229844198,1.9414393575231952,-33.258500777806034,56.98748268141547,-1.071342097425373,0.8786729837865117,-30.203302215015437,25.82508436832835
22,2022.25,2023.25,28223.88245,southern_andes,-37.13189139374586,46.33779290736344,-1.3195782800791618,1.5780320102434422,,,,,,,,,-1.2679901295912683,0.878677988146844,-35.6802415522482,25.842690532880432
23,2023.25,2024.25,28170.91025,southern_andes,-34.76023137907308,46.27185637926795,-1.2376180090468685,1.5759400338385845,,,,,,,,,-1.1860298585589748,0.8749154083429921,-33.31130607718721,25.72461784180391
