start_dates,end_dates,changes,errors
2000.25,2001.25,0.999,1.001886283
2001.25,2002.25,-0.468,1.001886283
2002.25,2003.25,0.012,1.001886283
2003.25,2004.25,-1.104,1.001886283
2004.25,2005.25,0.652,0.729592257
2005.25,2006.25,0.5485,0.735651905
2006.25,2007.25,0.855,0.758590761
2007.25,2008.25,-0.4175,0.726553538
2008.25,2009.25,0.049,0.723929552
2009.25,2010.25,0.9105,0.70498557
2010.25,2011.25,-0.848666667,0.581757435
2011.25,2012.25,0.075333333,0.610834651
2012.25,2013.25,0.877,0.629918848
2013.25,2014.25,0.846,0.623345853
2014.25,2015.25,0.751666667,0.615175817
2015.25,2016.25,-0.201333333,0.613975362
2016.25,2017.25,0.554,0.584164306
2017.25,2018.25,-0.887666667,0.616388536
2018.25,2019.25,-0.750333333,0.587367614
2019.25,2020.25,-0.418333333,0.582008631
2020.25,2021.25,-0.136,0.62051857
2021.25,2022.25,-0.376666667,0.620239074
2022.25,2023.25,-0.416666667,0.630666975
2023.25,2024.25,-0.103533333,0.609385074
